v1	I(V2)	I(V3)	I(V4)	I(V5)
Step Information: Run=1  (Run: 1/500)
6.660000000000000e-001	6.675836e-005	3.334565e-005	1.667029e-005	8.356343e-006
9.990000000000001e-001	1.001375e-004	5.001847e-005	2.500543e-005	1.253451e-005
1.000000000000000e+000	1.002378e-004	5.006854e-005	2.503047e-005	1.254706e-005
Step Information: Run=309  (Run: 309/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325926e-005	1.661041e-005	8.323642e-006	4.178085e-006
6.660000000000000e-001	6.651851e-005	3.322081e-005	1.664728e-005	8.356171e-006
9.990000000000001e-001	9.977777e-005	4.983122e-005	2.497093e-005	1.253426e-005
1.000000000000000e+000	9.987765e-005	4.988110e-005	2.499592e-005	1.254680e-005
Step Information: Run=310  (Run: 310/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.335594e-005	1.671403e-005	8.328634e-006	4.168724e-006
6.660000000000000e-001	6.671189e-005	3.342807e-005	1.665727e-005	8.337447e-006
9.990000000000001e-001	1.000678e-004	5.014210e-005	2.498590e-005	1.250617e-005
1.000000000000000e+000	1.001680e-004	5.019229e-005	2.501092e-005	1.251869e-005
Step Information: Run=311  (Run: 311/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325724e-005	1.668165e-005	8.304389e-006	4.164503e-006
6.660000000000000e-001	6.651448e-005	3.336330e-005	1.660878e-005	8.329007e-006
9.990000000000001e-001	9.977171e-005	5.004495e-005	2.491316e-005	1.249351e-005
1.000000000000000e+000	9.987158e-005	5.009505e-005	2.493810e-005	1.250602e-005
Step Information: Run=312  (Run: 312/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.324171e-005	1.657036e-005	8.346969e-006	4.161579e-006
6.660000000000000e-001	6.648342e-005	3.314072e-005	1.669394e-005	8.323157e-006
9.990000000000001e-001	9.972514e-005	4.971109e-005	2.504091e-005	1.248474e-005
1.000000000000000e+000	9.982496e-005	4.976085e-005	2.506597e-005	1.249723e-005
Step Information: Run=313  (Run: 313/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.338910e-005	1.660873e-005	8.337904e-006	4.168200e-006
6.660000000000000e-001	6.677819e-005	3.321746e-005	1.667581e-005	8.336400e-006
9.990000000000001e-001	1.001673e-004	4.982619e-005	2.501371e-005	1.250460e-005
1.000000000000000e+000	1.002676e-004	4.987606e-005	2.503875e-005	1.251712e-005
Step Information: Run=314  (Run: 314/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.324141e-005	1.666592e-005	8.323856e-006	4.166820e-006
6.660000000000000e-001	6.648283e-005	3.333183e-005	1.664771e-005	8.333641e-006
9.990000000000001e-001	9.972424e-005	4.999775e-005	2.497157e-005	1.250046e-005
1.000000000000000e+000	9.982406e-005	5.004780e-005	2.499657e-005	1.251297e-005
Step Information: Run=315  (Run: 315/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.334702e-005	1.658728e-005	8.335091e-006	4.157924e-006
6.660000000000000e-001	6.669403e-005	3.317457e-005	1.667018e-005	8.315848e-006
9.990000000000001e-001	1.000410e-004	4.976185e-005	2.500527e-005	1.247377e-005
1.000000000000000e+000	1.001412e-004	4.981166e-005	2.503030e-005	1.248626e-005
Step Information: Run=316  (Run: 316/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.327469e-005	1.666561e-005	8.320413e-006	4.156277e-006
6.660000000000000e-001	6.654937e-005	3.333123e-005	1.664083e-005	8.312553e-006
9.990000000000001e-001	9.982406e-005	4.999684e-005	2.496124e-005	1.246883e-005
1.000000000000000e+000	9.992399e-005	5.004689e-005	2.498623e-005	1.248131e-005
Step Information: Run=317  (Run: 317/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.324788e-005	1.666163e-005	8.322003e-006	4.168331e-006
6.660000000000000e-001	6.649576e-005	3.332325e-005	1.664401e-005	8.336661e-006
9.990000000000001e-001	9.974364e-005	4.998488e-005	2.496601e-005	1.250499e-005
1.000000000000000e+000	9.984348e-005	5.003491e-005	2.499100e-005	1.251751e-005
Step Information: Run=318  (Run: 318/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.321569e-005	1.665310e-005	8.323232e-006	4.167265e-006
6.660000000000000e-001	6.643138e-005	3.330620e-005	1.664646e-005	8.334530e-006
9.990000000000001e-001	9.964707e-005	4.995930e-005	2.496970e-005	1.250180e-005
1.000000000000000e+000	9.974682e-005	5.000931e-005	2.499469e-005	1.251431e-005
Step Information: Run=319  (Run: 319/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.332438e-005	1.664970e-005	8.329777e-006	4.153629e-006
6.660000000000000e-001	6.664876e-005	3.329940e-005	1.665955e-005	8.307258e-006
9.990000000000001e-001	9.997314e-005	4.994910e-005	2.498933e-005	1.246089e-005
1.000000000000000e+000	1.000732e-004	4.999910e-005	2.501435e-005	1.247336e-005
Step Information: Run=320  (Run: 320/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.318352e-005	1.664303e-005	8.302869e-006	4.165812e-006
6.660000000000000e-001	6.636704e-005	3.328605e-005	1.660574e-005	8.331624e-006
9.990000000000001e-001	9.955055e-005	4.992908e-005	2.490861e-005	1.249744e-005
1.000000000000000e+000	9.965020e-005	4.997905e-005	2.493354e-005	1.250995e-005
Step Information: Run=321  (Run: 321/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.317782e-005	1.667527e-005	8.333751e-006	4.164315e-006
6.660000000000000e-001	6.635564e-005	3.335054e-005	1.666750e-005	8.328630e-006
9.990000000000001e-001	9.953346e-005	5.002581e-005	2.500125e-005	1.249295e-005
1.000000000000000e+000	9.963309e-005	5.007589e-005	2.502628e-005	1.250545e-005
Step Information: Run=322  (Run: 322/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.322264e-005	1.664055e-005	8.314313e-006	4.177366e-006
6.660000000000000e-001	6.644527e-005	3.328110e-005	1.662863e-005	8.354732e-006
9.990000000000001e-001	9.966792e-005	4.992165e-005	2.494294e-005	1.253210e-005
1.000000000000000e+000	9.976768e-005	4.997163e-005	2.496791e-005	1.254464e-005
Step Information: Run=323  (Run: 323/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.321427e-005	1.667152e-005	8.334763e-006	4.149854e-006
6.660000000000000e-001	6.642855e-005	3.334304e-005	1.666953e-005	8.299708e-006
9.990000000000001e-001	9.964282e-005	5.001456e-005	2.500429e-005	1.244956e-005
1.000000000000000e+000	9.974256e-005	5.006462e-005	2.502932e-005	1.246202e-005
Step Information: Run=324  (Run: 324/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.323989e-005	1.668782e-005	8.309635e-006	4.139210e-006
6.660000000000000e-001	6.647978e-005	3.337564e-005	1.661927e-005	8.278420e-006
9.990000000000001e-001	9.971967e-005	5.006347e-005	2.492890e-005	1.241763e-005
1.000000000000000e+000	9.981949e-005	5.011358e-005	2.495386e-005	1.243006e-005
Step Information: Run=325  (Run: 325/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.334610e-005	1.664523e-005	8.324246e-006	4.160344e-006
6.660000000000000e-001	6.669220e-005	3.329046e-005	1.664849e-005	8.320688e-006
9.990000000000001e-001	1.000383e-004	4.993569e-005	2.497274e-005	1.248103e-005
1.000000000000000e+000	1.001384e-004	4.998568e-005	2.499774e-005	1.249352e-005
Step Information: Run=326  (Run: 326/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.321522e-005	1.666577e-005	8.340477e-006	4.168689e-006
6.660000000000000e-001	6.643043e-005	3.333155e-005	1.668095e-005	8.337378e-006
9.990000000000001e-001	9.964564e-005	4.999732e-005	2.502143e-005	1.250607e-005
1.000000000000000e+000	9.974539e-005	5.004737e-005	2.504648e-005	1.251859e-005
Step Information: Run=327  (Run: 327/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.322539e-005	1.660964e-005	8.340195e-006	4.162230e-006
6.660000000000000e-001	6.645078e-005	3.321927e-005	1.668039e-005	8.324460e-006
9.990000000000001e-001	9.967617e-005	4.982891e-005	2.502058e-005	1.248669e-005
1.000000000000000e+000	9.977595e-005	4.987878e-005	2.504563e-005	1.249919e-005
Step Information: Run=328  (Run: 328/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.330149e-005	1.663315e-005	8.324510e-006	4.159335e-006
6.660000000000000e-001	6.660299e-005	3.326631e-005	1.664902e-005	8.318670e-006
9.990000000000001e-001	9.990449e-005	4.989946e-005	2.497353e-005	1.247801e-005
1.000000000000000e+000	1.000045e-004	4.994941e-005	2.499853e-005	1.249050e-005
Step Information: Run=329  (Run: 329/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.322154e-005	1.663321e-005	8.351220e-006	4.154732e-006
6.660000000000000e-001	6.644308e-005	3.326641e-005	1.670244e-005	8.309465e-006
9.990000000000001e-001	9.966463e-005	4.989962e-005	2.505366e-005	1.246420e-005
1.000000000000000e+000	9.976439e-005	4.994957e-005	2.507874e-005	1.247667e-005
Step Information: Run=330  (Run: 330/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.330131e-005	1.664006e-005	8.324430e-006	4.148219e-006
6.660000000000000e-001	6.660262e-005	3.328012e-005	1.664886e-005	8.296437e-006
9.990000000000001e-001	9.990393e-005	4.992018e-005	2.497329e-005	1.244466e-005
1.000000000000000e+000	1.000039e-004	4.997015e-005	2.499829e-005	1.245711e-005
Step Information: Run=331  (Run: 331/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325892e-005	1.667251e-005	8.329867e-006	4.158694e-006
6.660000000000000e-001	6.651784e-005	3.334503e-005	1.665973e-005	8.317387e-006
9.990000000000001e-001	9.977676e-005	5.001755e-005	2.498960e-005	1.247608e-005
1.000000000000000e+000	9.987663e-005	5.006761e-005	2.501462e-005	1.248857e-005
Step Information: Run=332  (Run: 332/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325227e-005	1.666309e-005	8.318027e-006	4.172093e-006
6.660000000000000e-001	6.650454e-005	3.332617e-005	1.663605e-005	8.344186e-006
9.990000000000001e-001	9.975681e-005	4.998926e-005	2.495408e-005	1.251628e-005
1.000000000000000e+000	9.985667e-005	5.003930e-005	2.497906e-005	1.252881e-005
Step Information: Run=333  (Run: 333/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.319545e-005	1.662319e-005	8.337044e-006	4.158810e-006
6.660000000000000e-001	6.639089e-005	3.324639e-005	1.667409e-005	8.317619e-006
9.990000000000001e-001	9.958634e-005	4.986958e-005	2.501113e-005	1.247643e-005
1.000000000000000e+000	9.968603e-005	4.991950e-005	2.503617e-005	1.248892e-005
Step Information: Run=334  (Run: 334/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.336112e-005	1.666888e-005	8.318662e-006	4.152725e-006
6.660000000000000e-001	6.672224e-005	3.333776e-005	1.663732e-005	8.305449e-006
9.990000000000001e-001	1.000834e-004	5.000664e-005	2.495599e-005	1.245817e-005
1.000000000000000e+000	1.001835e-004	5.005670e-005	2.498097e-005	1.247064e-005
Step Information: Run=335  (Run: 335/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.334353e-005	1.666894e-005	8.328947e-006	4.151065e-006
6.660000000000000e-001	6.668707e-005	3.333787e-005	1.665789e-005	8.302130e-006
9.990000000000001e-001	1.000306e-004	5.000680e-005	2.498684e-005	1.245320e-005
1.000000000000000e+000	1.001307e-004	5.005686e-005	2.501185e-005	1.246566e-005
Step Information: Run=336  (Run: 336/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.345015e-005	1.663339e-005	8.328685e-006	4.160659e-006
6.660000000000000e-001	6.690031e-005	3.326677e-005	1.665737e-005	8.321318e-006
9.990000000000001e-001	1.003505e-004	4.990016e-005	2.498605e-005	1.248198e-005
1.000000000000000e+000	1.004509e-004	4.995011e-005	2.501106e-005	1.249447e-005
Step Information: Run=337  (Run: 337/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.341944e-005	1.667443e-005	8.316832e-006	4.154503e-006
6.660000000000000e-001	6.683887e-005	3.334886e-005	1.663366e-005	8.309005e-006
9.990000000000001e-001	1.002583e-004	5.002329e-005	2.495050e-005	1.246351e-005
1.000000000000000e+000	1.003587e-004	5.007336e-005	2.497547e-005	1.247598e-005
Step Information: Run=338  (Run: 338/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.344209e-005	1.664036e-005	8.342228e-006	4.165559e-006
6.660000000000000e-001	6.688419e-005	3.328072e-005	1.668446e-005	8.331119e-006
9.990000000000001e-001	1.003263e-004	4.992108e-005	2.502668e-005	1.249668e-005
1.000000000000000e+000	1.004267e-004	4.997105e-005	2.505174e-005	1.250919e-005
Step Information: Run=339  (Run: 339/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328299e-005	1.660189e-005	8.355691e-006	4.158409e-006
6.660000000000000e-001	6.656599e-005	3.320378e-005	1.671138e-005	8.316817e-006
9.990000000000001e-001	9.984898e-005	4.980567e-005	2.506707e-005	1.247523e-005
1.000000000000000e+000	9.994893e-005	4.985552e-005	2.509216e-005	1.248771e-005
Step Information: Run=340  (Run: 340/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.332314e-005	1.661820e-005	8.316304e-006	4.165804e-006
6.660000000000000e-001	6.664628e-005	3.323641e-005	1.663261e-005	8.331607e-006
9.990000000000001e-001	9.996942e-005	4.985461e-005	2.494891e-005	1.249741e-005
1.000000000000000e+000	1.000695e-004	4.990451e-005	2.497388e-005	1.250992e-005
Step Information: Run=341  (Run: 341/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.315593e-005	1.665856e-005	8.296312e-006	4.164225e-006
6.660000000000000e-001	6.631186e-005	3.331712e-005	1.659262e-005	8.328450e-006
9.990000000000001e-001	9.946780e-005	4.997568e-005	2.488894e-005	1.249268e-005
1.000000000000000e+000	9.956736e-005	5.002570e-005	2.491385e-005	1.250518e-005
Step Information: Run=342  (Run: 342/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325047e-005	1.661378e-005	8.347885e-006	4.163881e-006
6.660000000000000e-001	6.650094e-005	3.322757e-005	1.669577e-005	8.327763e-006
9.990000000000001e-001	9.975141e-005	4.984135e-005	2.504366e-005	1.249164e-005
1.000000000000000e+000	9.985127e-005	4.989124e-005	2.506872e-005	1.250415e-005
Step Information: Run=343  (Run: 343/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.327094e-005	1.667626e-005	8.340025e-006	4.161749e-006
6.660000000000000e-001	6.654188e-005	3.335252e-005	1.668005e-005	8.323498e-006
9.990000000000001e-001	9.981282e-005	5.002878e-005	2.502007e-005	1.248525e-005
1.000000000000000e+000	9.991273e-005	5.007886e-005	2.504512e-005	1.249774e-005
Step Information: Run=344  (Run: 344/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.330574e-005	1.665818e-005	8.346213e-006	4.157861e-006
6.660000000000000e-001	6.661147e-005	3.331636e-005	1.669243e-005	8.315721e-006
9.990000000000001e-001	9.991721e-005	4.997454e-005	2.503864e-005	1.247358e-005
1.000000000000000e+000	1.000172e-004	5.002457e-005	2.506370e-005	1.248607e-005
Step Information: Run=345  (Run: 345/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.321476e-005	1.665899e-005	8.321489e-006	4.152434e-006
6.660000000000000e-001	6.642953e-005	3.331798e-005	1.664298e-005	8.304867e-006
9.990000000000001e-001	9.964430e-005	4.997696e-005	2.496447e-005	1.245730e-005
1.000000000000000e+000	9.974404e-005	5.002699e-005	2.498946e-005	1.246977e-005
Step Information: Run=346  (Run: 346/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.335016e-005	1.670061e-005	8.340112e-006	4.158780e-006
6.660000000000000e-001	6.670031e-005	3.340121e-005	1.668022e-005	8.317561e-006
9.990000000000001e-001	1.000505e-004	5.010182e-005	2.502034e-005	1.247634e-005
1.000000000000000e+000	1.001506e-004	5.015197e-005	2.504538e-005	1.248883e-005
Step Information: Run=347  (Run: 347/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.337095e-005	1.662845e-005	8.353429e-006	4.167064e-006
6.660000000000000e-001	6.674189e-005	3.325691e-005	1.670686e-005	8.334128e-006
9.990000000000001e-001	1.001128e-004	4.988536e-005	2.506029e-005	1.250119e-005
1.000000000000000e+000	1.002131e-004	4.993529e-005	2.508537e-005	1.251371e-005
Step Information: Run=348  (Run: 348/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.322945e-005	1.662084e-005	8.332298e-006	4.171100e-006
6.660000000000000e-001	6.645890e-005	3.324167e-005	1.666460e-005	8.342201e-006
9.990000000000001e-001	9.968835e-005	4.986251e-005	2.499690e-005	1.251330e-005
1.000000000000000e+000	9.978813e-005	4.991242e-005	2.502192e-005	1.252583e-005
Step Information: Run=349  (Run: 349/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.326781e-005	1.666651e-005	8.310558e-006	4.158834e-006
6.660000000000000e-001	6.653562e-005	3.333302e-005	1.662112e-005	8.317667e-006
9.990000000000001e-001	9.980343e-005	4.999953e-005	2.493167e-005	1.247650e-005
1.000000000000000e+000	9.990334e-005	5.004958e-005	2.495663e-005	1.248899e-005
Step Information: Run=350  (Run: 350/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325015e-005	1.665978e-005	8.291048e-006	4.156274e-006
6.660000000000000e-001	6.650031e-005	3.331956e-005	1.658210e-005	8.312548e-006
9.990000000000001e-001	9.975046e-005	4.997933e-005	2.487314e-005	1.246882e-005
